OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
17-04_NSC-S_24	65	17-04_NSC-S_024_L.mp4	71745	39.8982	Analysis	37.4591	969.81	281.58	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Slightly upward facing		
17-04_NSC-S_24	66	17-04_NSC-S_024_L.mp4	71745	39.8982	Analysis	37.4591	511.05	554.85	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Slightly upward facing		
17-04_NSC-S_24	67	17-04_NSC-S_024_L.mp4	71745	39.8982	Analysis	37.4591	442.12	696.24	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Slightly upward facing		
17-04_NSC-S_25	0	17-04_NSC-S_025_L_bad.mp4	32106	17.8545	Analysis	0.0000	522.93	535.84	0	0								Average focus		
17-04_NSC-S_25	1	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	584.74	305.35	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	2	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	521.75	251.88	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	3	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	502.73	475.25	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	4	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	320.89	551.29	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	5	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	372.00	589.31	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	6	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	443.31	602.38	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	7	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	618.01	501.39	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	8	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	702.40	481.19	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	9	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	797.47	516.83	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	10	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	918.70	514.46	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	11	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	925.83	474.06	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	12	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	1069.64	418.22	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	13	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	1092.22	274.46	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	14	17-04_NSC-S_025_L_bad.mp4	32208	17.9112	Analysis	0.0567	991.20	436.04	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	15	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	160.45	489.50	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	16	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	166.39	592.87	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	17	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	115.28	627.33	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	18	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	299.50	626.14	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	19	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	478.96	538.22	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	20	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	496.79	572.67	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	21	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	653.67	523.96	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	22	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	700.02	493.07	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	23	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	728.54	502.57	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	24	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	950.79	447.92	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	25	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	1005.46	499.01	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	26	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	1130.25	426.53	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	27	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	1184.92	499.01	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	28	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	979.31	600.00	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	29	17-04_NSC-S_025_L_bad.mp4	32402	18.0191	Analysis	0.1646	1099.35	653.47	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	30	17-04_NSC-S_025_L_bad.mp4	32440	18.0402	Analysis	0.1857	985.26	654.65	0	0	Sparidae	Porcostoma	dentata	34026	1	AD	Passing	Average focus		
17-04_NSC-S_25	31	17-04_NSC-S_025_L_bad.mp4	32580	18.1181	Analysis	0.2636	986.44	678.42	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	J	Passing	Average focus		
17-04_NSC-S_25	32	17-04_NSC-S_025_L_bad.mp4	32865	18.2766	Analysis	0.4221	879.48	649.90	0	0	Sparidae	Diplodus	hottentotus	34014	1	AD	Passing	Average focus		
17-04_NSC-S_25	33	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	1265.74	381.39	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	34	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	1251.48	449.11	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	35	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	1260.98	544.16	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	36	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	1263.36	677.23	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	37	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	1255.04	280.40	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	38	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	1058.94	305.35	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	39	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	988.82	413.47	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	40	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	888.99	484.75	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	41	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	729.73	482.38	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	42	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	560.97	463.37	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	43	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	555.02	491.88	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	44	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	471.83	519.21	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	45	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	406.46	469.31	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	46	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	215.12	424.16	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	47	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	293.56	521.58	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	48	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	243.64	564.36	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	49	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	316.14	594.06	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	50	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	285.24	598.81	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	51	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	339.91	627.33	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	52	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	97.46	641.58	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	53	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	96.27	556.04	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	54	17-04_NSC-S_025_L_bad.mp4	32926	18.3105	Analysis	0.4560	123.60	389.70	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	55	17-04_NSC-S_025_L_bad.mp4	32927	18.3111	Analysis	0.4566	835.51	420.59	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	56	17-04_NSC-S_025_L_bad.mp4	33306	18.5218	Analysis	0.6673	1163.53	469.31	0	0	Sparidae	Polyamblydon	germanum	34035	1	AD	Feeding	Average focus		
17-04_NSC-S_25	57	17-04_NSC-S_025_L_bad.mp4	34393	19.1263	Analysis	1.2718	464.70	580.99	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	58	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	60.61	649.90	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	59	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	333.96	619.01	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	60	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	457.57	420.59	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	61	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	458.76	458.61	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	62	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	430.23	477.62	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	63	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	757.07	438.42	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	64	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	713.09	463.37	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	65	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	584.74	489.50	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	66	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	584.74	540.59	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	67	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	622.77	570.30	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	68	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	735.67	495.45	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	69	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	792.72	495.45	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	70	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	829.56	481.19	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	71	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	929.40	428.91	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	72	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	968.62	471.68	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	73	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	928.21	504.95	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	74	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	988.82	508.51	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	75	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	1038.74	646.34	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	76	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	1019.72	614.26	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	77	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	1048.25	627.33	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	78	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	1218.20	527.52	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	79	17-04_NSC-S_025_L_bad.mp4	34968	19.4461	Analysis	1.5916	1255.04	495.45	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	80	17-04_NSC-S_025_L_bad.mp4	34982	19.4539	Analysis	1.5994	684.57	488.32	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	81	17-04_NSC-S_025_L_bad.mp4	34982	19.4539	Analysis	1.5994	852.14	641.58	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	82	17-04_NSC-S_025_L_bad.mp4	34982	19.4539	Analysis	1.5994	1164.72	463.37	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	83	17-04_NSC-S_025_L_bad.mp4	35664	19.8331	Analysis	1.9786	301.88	525.15	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	84	17-04_NSC-S_025_L_bad.mp4	35664	19.8331	Analysis	1.9786	499.16	481.19	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	85	17-04_NSC-S_025_L_bad.mp4	35664	19.8331	Analysis	1.9786	653.67	569.11	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	86	17-04_NSC-S_025_L_bad.mp4	35664	19.8331	Analysis	1.9786	760.63	484.75	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	87	17-04_NSC-S_025_L_bad.mp4	35664	19.8331	Analysis	1.9786	924.64	456.24	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	88	17-04_NSC-S_025_L_bad.mp4	35739	19.8749	Analysis	2.0204	1200.37	457.43	0	0	Sparidae	Cheimerius	nufar	34005	1	AD	Passing	Average focus		
17-04_NSC-S_25	89	17-04_NSC-S_025_L_bad.mp4	36563	20.3331	Analysis	2.4786	110.53	649.90	0	0	Lethrinidae			18000	1	AD	Passing	Average focus		
17-04_NSC-S_25	90	17-04_NSC-S_025_L_bad.mp4	38222	21.2557	Analysis	3.4012	87.95	565.54	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	91	17-04_NSC-S_025_L_bad.mp4	38222	21.2557	Analysis	3.4012	448.06	350.50	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Feeding	Average focus		
17-04_NSC-S_25	92	17-04_NSC-S_025_L_bad.mp4	38222	21.2557	Analysis	3.4012	616.82	408.71	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	93	17-04_NSC-S_025_L_bad.mp4	38222	21.2557	Analysis	3.4012	1019.72	457.43	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	94	17-04_NSC-S_025_L_bad.mp4	38222	21.2557	Analysis	3.4012	982.88	639.21	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	95	17-04_NSC-S_025_L_bad.mp4	38222	21.2557	Analysis	3.4012	937.72	686.73	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	96	17-04_NSC-S_025_L_bad.mp4	38222	21.2557	Analysis	3.4012	826.00	633.27	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	97	17-04_NSC-S_025_L_bad.mp4	38222	21.2557	Analysis	3.4012	1263.36	434.85	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	AD	Passing	Average focus		
17-04_NSC-S_25	98	17-04_NSC-S_025_L_bad.mp4	38226	21.2579	Analysis	3.4034	386.27	341.05	0	0	Sparidae	Chrysoblephus	puniceus	34011	1	J	Passing	Average focus		
17-04_NSC-S_25	99	17-04_NSC-S_025_L_bad.mp4	38934	21.6516	Analysis	3.7971	1145.70	519.21	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	100	17-04_NSC-S_025_L_bad.mp4	38934	21.6516	Analysis	3.7971	1215.82	447.92	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	101	17-04_NSC-S_025_L_bad.mp4	40609	22.5831	Analysis	4.7286	122.41	576.24	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	102	17-04_NSC-S_025_L_bad.mp4	40609	22.5831	Analysis	4.7286	190.16	493.07	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	103	17-04_NSC-S_025_L_bad.mp4	40609	22.5831	Analysis	4.7286	445.68	533.47	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	104	17-04_NSC-S_025_L_bad.mp4	42301	23.5241	Analysis	5.6696	225.81	560.79	0	0	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing	Average focus		
17-04_NSC-S_25	105	17-04_NSC-S_025_L_bad.mp4	43300	24.0796	Analysis	6.2251	1180.17	370.69	0	0	Serranidae	Epinephelus	marginatus	33005	1	AD	Passing	Average focus		
17-04_NSC-S_25	106	17-04_NSC-S_025_L_bad.mp4	44010	24.4745	Analysis	6.6199	174.71	636.83	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	J	Passing	Average focus		
17-04_NSC-S_25	107	17-04_NSC-S_025_L_bad.mp4	44010	24.4745	Analysis	6.6199	513.43	673.66	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	J	Passing	Average focus		
17-04_NSC-S_25	108	17-04_NSC-S_025_L_bad.mp4	44010	24.4745	Analysis	6.6199	760.63	697.43	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	J	Passing	Average focus		
17-04_NSC-S_25	109	17-04_NSC-S_025_L_bad.mp4	44010	24.4745	Analysis	6.6199	940.09	662.97	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	J	Passing	Average focus		
17-04_NSC-S_25	110	17-04_NSC-S_025_L_bad.mp4	44616	24.8115	Analysis	6.9570	565.72	607.13	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	111	17-04_NSC-S_025_L_bad.mp4	44616	24.8115	Analysis	6.9570	414.78	552.48	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	112	17-04_NSC-S_025_L_bad.mp4	44616	24.8115	Analysis	6.9570	341.10	513.27	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	113	17-04_NSC-S_025_L_bad.mp4	44616	24.8115	Analysis	6.9570	295.93	597.62	0	0	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing	Average focus		
17-04_NSC-S_25	114	17-04_NSC-S_025_L_bad.mp4	44878	24.9572	Analysis	7.1027	837.88	301.78	0	0	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing	Average focus		
17-04_NSC-S_25	115	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	68.93	515.64	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	116	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	32.09	611.88	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	117	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	192.53	580.99	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	118	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	257.90	595.25	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	119	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	222.25	531.09	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	120	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	328.02	501.39	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	121	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	417.16	459.80	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	122	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	480.15	487.13	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	123	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	427.86	538.22	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	124	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	463.51	571.49	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	125	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	520.56	515.64	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	126	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	525.31	514.46	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	127	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	555.02	482.38	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	128	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	569.29	525.15	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	129	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	652.48	393.27	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
17-04_NSC-S_25	130	17-04_NSC-S_025_L_bad.mp4	45770	25.4532	Analysis	7.5987	795.10	424.16	0	0	Sparidae	Spondyliosoma	emarginatum	34033	1	AD	Passing	Average focus		
