OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	RectWidth	RectHeight	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
14-01_Pondo_38	83	14-01_Pondo_38_L_Cam6.avi	84241	56.16067	Analysis	49.20800	1315.59286	382.83582	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	84	14-01_Pondo_38_L_Cam6.avi	84241	56.16067	Analysis	49.20800	1331.71039	570.22388	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	85	14-01_Pondo_38_L_Cam6.avi	84241	56.16067	Analysis	49.20800	1789.04512	537.98507	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	86	14-01_Pondo_38_L_Cam6.avi	85487	56.99133	Analysis	50.03867	314.29171	110.82090	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	87	14-01_Pondo_38_L_Cam6.avi	85487	56.99133	Analysis	50.03867	1106.06506	272.01493	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	88	14-01_Pondo_38_L_Cam6.avi	85487	56.99133	Analysis	50.03867	836.09654	540.00000	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	89	14-01_Pondo_38_L_Cam6.avi	85487	56.99133	Analysis	50.03867	815.94963	683.05970	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	90	14-01_Pondo_38_L_Cam6.avi	85487	56.99133	Analysis	50.03867	1104.05037	610.52239	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	91	14-01_Pondo_38_L_Cam6.avi	85487	56.99133	Analysis	50.03867	1877.69150	417.08955	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	92	14-01_Pondo_38_L_Cam6.avi	87616	58.41067	Analysis	51.45800	900.56663	793.88060	0.00000	0.00000	Triakidae	Scylliogaleus	quecketti	37005	1	AD	Passing			
14-01_Pondo_38	93	14-01_Pondo_38_L_Cam6.avi	87940	58.62667	Analysis	51.67400	425.09969	638.73134	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	94	14-01_Pondo_38_L_Cam6.avi	87940	58.62667	Analysis	51.67400	602.39244	465.44776	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	95	14-01_Pondo_38_L_Cam6.avi	87940	58.62667	Analysis	51.67400	775.65582	503.73134	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	96	14-01_Pondo_38_L_Cam6.avi	87940	58.62667	Analysis	51.67400	1095.99161	646.79104	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	97	14-01_Pondo_38_L_Cam6.avi	87940	58.62667	Analysis	51.67400	1253.13746	151.11940	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	98	14-01_Pondo_38_L_Cam6.avi	87940	58.62667	Analysis	51.67400	624.55404	765.67164	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_38	99	14-01_Pondo_38_L_Cam6.avi	88644	59.09600	Analysis	52.14333	253.85100	658.88060	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	100	14-01_Pondo_38_L_Cam6.avi	88644	59.09600	Analysis	52.14333	556.05456	729.40299	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	101	14-01_Pondo_38_L_Cam6.avi	88644	59.09600	Analysis	52.14333	612.46590	947.01493	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	102	14-01_Pondo_38_L_Cam6.avi	90721	60.48067	Analysis	53.52800	1206.79958	330.44776	0.00000	0.00000	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing			
14-01_Pondo_38	103	14-01_Pondo_38_L_Cam6.avi	91663	61.10867	Analysis	54.15600	419.05561	818.05970	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	104	14-01_Pondo_38_L_Cam6.avi	91663	61.10867	Analysis	54.15600	725.28856	729.40299	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	105	14-01_Pondo_38_L_Cam6.avi	91663	61.10867	Analysis	54.15600	1228.96118	1001.41791	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	106	14-01_Pondo_38_L_Cam6.avi	91663	61.10867	Analysis	54.15600	1841.42707	622.61194	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	107	14-01_Pondo_38_L_Cam6.avi	92605	61.73667	Analysis	54.78400	543.96642	618.58209	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	108	14-01_Pondo_38_L_Cam6.avi	92605	61.73667	Analysis	54.78400	543.96642	812.01493	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	109	14-01_Pondo_38_L_Cam6.avi	92605	61.73667	Analysis	54.78400	977.12487	938.95522	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	110	14-01_Pondo_38_L_Cam6.avi	92605	61.73667	Analysis	54.78400	1833.36831	705.22388	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_38	111	14-01_Pondo_38_L_Cam6.avi	93491	62.32733	Analysis	55.37467	1245.07870	189.40299	0.00000	0.00000	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing			
14-01_Pondo_38	112	14-01_Pondo_38_L_Cam6.avi	93491	62.32733	Analysis	55.37467	1831.35362	352.61194	0.00000	0.00000	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing			
14-01_Pondo_38	113	14-01_Pondo_38_L_Cam6.avi	95402	63.60133	Analysis	56.64867	922.72823	947.01493	0.00000	0.00000	Triakidae	Scylliogaleus	quecketti	37005	1	AD	Passing			
14-01_Pondo_38	114	14-01_Pondo_38_L_Cam6.avi	97965	65.31000	Analysis	58.35733	926.75761	981.26866	0.00000	0.00000	Dasyatidae	Dasyatis	chrysonota	8001	1	AD	Passing			
14-01_Pondo_39	0	14-01_Pondo_39_L_Cam4.avi	25721	17.14733	Analysis	12.66467	1257.16684	519.85075	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Feeding			
14-01_Pondo_39	1	14-01_Pondo_39_L_Cam4.avi	25897	17.26467	Analysis	12.78200	292.13012	677.01493	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_39	2	14-01_Pondo_39_L_Cam4.avi	26117	17.41133	Analysis	12.92867	564.11333	584.32836	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	3	14-01_Pondo_39_L_Cam4.avi	26117	17.41133	Analysis	12.92867	1402.22455	481.56716	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	4	14-01_Pondo_39_L_Cam4.avi	26793	17.86200	Analysis	13.37933	971.08080	705.22388	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Feeding			
14-01_Pondo_39	5	14-01_Pondo_39_L_Cam4.avi	30778	20.51867	Analysis	16.03600	481.51102	725.37313	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_39	6	14-01_Pondo_39_L_Cam4.avi	31964	21.30933	Analysis	16.82667	523.81952	554.10448	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	7	14-01_Pondo_39_L_Cam4.avi	32065	21.37667	Analysis	16.89400	751.47954	675.00000	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_39	8	14-01_Pondo_39_L_Cam4.avi	32065	21.37667	Analysis	16.89400	1688.31060	350.59701	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_39	9	14-01_Pondo_39_L_Cam4.avi	33232	22.15467	Analysis	17.67200	886.46380	646.79104	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Feeding			
14-01_Pondo_39	10	14-01_Pondo_39_L_Cam4.avi	35414	23.60933	Analysis	19.12667	449.27597	570.22388	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	11	14-01_Pondo_39_L_Cam4.avi	35414	23.60933	Analysis	19.12667	1120.16789	402.98507	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	12	14-01_Pondo_39_L_Cam4.avi	35419	23.61267	Analysis	19.13000	497.62854	797.91045	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	13	14-01_Pondo_39_L_Cam4.avi	35419	23.61267	Analysis	19.13000	1025.47744	592.38806	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	14	14-01_Pondo_39_L_Cam4.avi	36431	24.28733	Analysis	19.80467	729.31794	691.11940	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	15	14-01_Pondo_39_L_Cam4.avi	36431	24.28733	Analysis	19.80467	1456.62120	505.74627	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	16	14-01_Pondo_39_L_Cam4.avi	36431	24.28733	Analysis	19.80467	1599.66422	731.41791	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	17	14-01_Pondo_39_L_Cam4.avi	38032	25.35467	Analysis	20.87200	640.67156	703.20896	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	18	14-01_Pondo_39_L_Cam4.avi	38032	25.35467	Analysis	20.87200	979.13956	636.71642	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	19	14-01_Pondo_39_L_Cam4.avi	38032	25.35467	Analysis	20.87200	1003.31584	344.55224	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	20	14-01_Pondo_39_L_Cam4.avi	40015	26.67667	Analysis	22.19400	386.82057	727.38806	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	21	14-01_Pondo_39_L_Cam4.avi	40015	26.67667	Analysis	22.19400	1039.58027	646.79104	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	22	14-01_Pondo_39_L_Cam4.avi	40015	26.67667	Analysis	22.19400	614.48059	713.28358	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	23	14-01_Pondo_39_L_Cam4.avi	40015	26.67667	Analysis	22.19400	1384.09234	828.13433	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
14-01_Pondo_39	24	14-01_Pondo_39_L_Cam4.avi	44674	29.78267	Analysis	25.30000	1285.37251	675.00000	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	25	14-01_Pondo_39_L_Cam4.avi	44674	29.78267	Analysis	25.30000	1494.90031	707.23881	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	26	14-01_Pondo_39_L_Cam4.avi	44674	29.78267	Analysis	25.30000	1783.00105	779.77612	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	27	14-01_Pondo_39_L_Cam4.avi	44674	29.78267	Analysis	25.30000	1710.47219	564.17910	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	28	14-01_Pondo_39_L_Cam4.avi	44674	29.78267	Analysis	25.30000	441.21721	896.64179	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_39	29	14-01_Pondo_39_L_Cam4.avi	44674	29.78267	Analysis	25.30000	1752.78069	405.00000	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_39	30	14-01_Pondo_39_L_Cam4.avi	47780	31.85333	Analysis	27.37067	122.89612	580.29851	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	31	14-01_Pondo_39_L_Cam4.avi	47780	31.85333	Analysis	27.37067	695.06821	594.40299	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	32	14-01_Pondo_39_L_Cam4.avi	47780	31.85333	Analysis	27.37067	987.19832	650.82090	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	33	14-01_Pondo_39_L_Cam4.avi	47780	31.85333	Analysis	27.37067	1432.44491	509.77612	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	34	14-01_Pondo_39_L_Cam4.avi	47780	31.85333	Analysis	27.37067	1188.66737	151.11940	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	35	14-01_Pondo_39_L_Cam4.avi	49306	32.87067	Analysis	28.38800	912.65477	681.04478	0.00000	0.00000	Dasyatidae	Dasyatis	chrysonota	8001	1	AD	Passing			
14-01_Pondo_39	36	14-01_Pondo_39_L_Cam4.avi	49306	32.87067	Analysis	28.38800	1269.25498	679.02985	0.00000	0.00000	Dasyatidae	Dasyatis	chrysonota	8001	1	AD	Passing			
14-01_Pondo_39	37	14-01_Pondo_39_L_Cam4.avi	49429	32.95267	Analysis	28.47000	821.99370	695.14925	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	38	14-01_Pondo_39_L_Cam4.avi	49429	32.95267	Analysis	28.47000	969.06611	493.65672	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	39	14-01_Pondo_39_L_Cam4.avi	49429	32.95267	Analysis	28.47000	1440.50367	447.31343	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	40	14-01_Pondo_39_L_Cam4.avi	49429	32.95267	Analysis	28.47000	1438.48898	578.28358	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	41	14-01_Pondo_39_L_Cam4.avi	49429	32.95267	Analysis	28.47000	1855.52991	481.56716	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	42	14-01_Pondo_39_L_Cam4.avi	49429	32.95267	Analysis	28.47000	1678.23715	564.17910	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	43	14-01_Pondo_39_L_Cam4.avi	54582	36.38800	Analysis	31.90533	834.08185	529.92537	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	44	14-01_Pondo_39_L_Cam4.avi	54582	36.38800	Analysis	31.90533	1349.84260	977.23881	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	45	14-01_Pondo_39_L_Cam4.avi	54582	36.38800	Analysis	31.90533	1795.08919	731.41791	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	46	14-01_Pondo_39_L_Cam4.avi	54582	36.38800	Analysis	31.90533	1744.72193	604.47761	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	47	14-01_Pondo_39_L_Cam4.avi	54582	36.38800	Analysis	31.90533	1676.22246	372.76119	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	48	14-01_Pondo_39_L_Cam4.avi	54582	36.38800	Analysis	31.90533	1446.54774	209.55224	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
14-01_Pondo_39	49	14-01_Pondo_39_L_Cam4.avi	64463	42.97533	Analysis	38.49267	1077.85939	529.92537	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_39	50	14-01_Pondo_39_L_Cam4.avi	64463	42.97533	Analysis	38.49267	1315.59286	509.77612	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
14-01_Pondo_39	51	14-01_Pondo_39_L_Cam4.avi	72956	48.63733	Analysis	44.15467	296.15950	267.98507	0.00000	0.00000	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing			
14-01_Pondo_39	52	14-01_Pondo_39_L_Cam4.avi	82581	55.05400	Analysis	50.57133	20.14690	316.34328	0.00000	0.00000	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing			
14-01_Pondo_39	53	14-01_Pondo_39_L_Cam4.avi	82581	55.05400	Analysis	50.57133	473.45226	28.20896	0.00000	0.00000	Sparidae	Pachymetopon	aeneum	34018	1	AD	Passing			
14-01_Pondo_39	54	14-01_Pondo_39_L_Cam4.avi	86661	57.77400	Analysis	53.29133	775.65582	898.65672	0.00000	0.00000	Serranidae	Epinephelus	andersoni	33002	1	AD	Passing			
14-01_Pondo_39	55	14-01_Pondo_39_L_Cam4.avi	94773	63.18200	Analysis	58.69933	1382.07765	894.62687	0.00000	0.00000	Serranidae	Epinephelus	andersoni	33002	1	AD	Passing			
15-05_Pondo_002	0	15-05_Pondo_2_L.avi	9065	6.04333	Analysis time	0.00000	958.65358	549.42643	0.00000	0.00000								Time on seafloor		
15-05_Pondo_002	1	15-05_Pondo_2_L.avi	44961	29.97400	Analysis time	23.93067	1225.24544	622.14464	0.00000	0.00000	Sparidae	Pagellus	bellottii natalensis	34021	1	AD	Passing			
15-05_Pondo_002	2	15-05_Pondo_2_L.avi	50559	33.70600	Analysis time	27.66267	573.57644	856.45885	0.00000	0.00000					1	AD	Passing	Sole species		
15-05_Pondo_002	3	15-05_Pondo_2_L.avi	78476	52.31733	Analysis time	46.27400	417.39130	632.91771	0.00000	0.00000	Ostraciidae	Tetrosomus	gibbosus	91006	1	AD	Passing			
15-05_Pondo_002	4	15-05_Pondo_2_L.avi	96434	64.28933	Analysis time	58.24600	929.03226	425.53616	0.00000	0.00000	Carcharhinidae	Galeocerdo	cuvier	5005	1	F	Passing			
15-05_Pondo_002	5	15-05_Pondo_2_L.avi	96434	64.28933	Analysis time	58.24600	850.93969	64.63840	0.00000	0.00000	Scombridae			31000	1	AD	Passing	Spp		
15-05_Pondo_002	6	15-05_Pondo_2_L.avi	97043	64.69533	Analysis time	58.65200	1095.98878	239.70075	0.00000	0.00000	Carcharhinidae	Galeocerdo	cuvier	5005	1	F	Passing			
15-05_Pondo_002	7	15-05_Pondo_2_L.avi	97372	64.91467	Analysis time	58.87133	1028.66760	635.61097	0.00000	0.00000	Scombridae			31000	1	AD	Passing			
15-05_Pondo_002	8	15-05_Pondo_2_L.avi	97372	64.91467	Analysis time	58.87133	1494.53015	385.13716	0.00000	0.00000	Scombridae			31000	1	AD	Passing			
15-05_Pondo_002	9	15-05_Pondo_2_L.avi	98109	65.40600	Analysis time	59.36267	1365.27349	269.32668	0.00000	0.00000	Carcharhinidae	Galeocerdo	cuvier	5005	1	F	Passing			
15-05_Pondo_002	10	15-05_Pondo_2_L.avi	98621	65.74733	Analysis time	59.70400	859.01823	307.03242	0.00000	0.00000	Carcharhinidae	Galeocerdo	cuvier	5005	1	AD	Passing			
15-05_Pondo_006	0	15-05_Pondo_6_L.avi	23633	15.75533	Analysis time	0.00000	1044.82468	724.48878	0.00000	0.00000								Time on sea floor		
15-05_Pondo_006	1	15-05_Pondo_6_L.avi	41306	27.53733	Analysis time	11.78200	1828.44320	732.56858	0.00000	0.00000	Tetraodontidae	Amblyrhynchotes	honckenii	133004	1	AD	Passing			
15-05_Pondo_006	2	15-05_Pondo_6_L.avi	54088	36.05867	Analysis time	20.30333	1236.01683	929.17706	0.00000	0.00000	Rhinobatidae	Rhinobatos	annulatus	29001	1	AD	Passing			
15-05_Pondo_006	3	15-05_Pondo_6_L.avi	59894	39.92933	Analysis time	24.17400	600.50491	821.44638	0.00000	0.00000	Tetraodontidae	Amblyrhynchotes	honckenii	133004	1	AD	Passing			
15-05_Pondo_006	4	15-05_Pondo_6_L.avi	66398	44.26533	Analysis time	28.51000	587.04067	939.95012	0.00000	0.00000	Tetraodontidae	Amblyrhynchotes	honckenii	133004	1	AD	Passing			
15-05_Pondo_006	5	15-05_Pondo_6_L.avi	75625	50.41667	Analysis time	34.66133	877.86816	476.70823	0.00000	0.00000	Carcharhinidae	Galeocerdo	cuvier	5005	1	AD	Passing			
15-05_Pondo_006	6	15-05_Pondo_6_L.avi	75627	50.41800	Analysis time	34.66267	177.72791	83.49127	0.00000	0.00000	Scombridae		spp		1	AD	Passing			
15-05_Pondo_006	7	15-05_Pondo_6_L.avi	75698	50.46533	Analysis time	34.71000	624.74053	277.40648	0.00000	0.00000	Carcharhinidae	Galeocerdo	cuvier	5005	1	AD	Passing			
15-05_Pondo_006	8	15-05_Pondo_6_L.avi	76582	51.05467	Analysis time	35.29933	929.03226	88.87781	0.00000	0.00000	Carcharhinidae	Galeocerdo	cuvier	5005	1	AD	Passing			
15-05_Pondo_006	9	15-05_Pondo_6_L.avi	79191	52.79400	Analysis time	37.03867	974.81066	398.60349	0.00000	0.00000					500	AD	Passing	Unknow school of juvs		
15-05_Pondo_006	10	15-05_Pondo_6_L.avi	99137	66.09133	Analysis time	50.33600	818.62553	603.29177	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_006	11	15-05_Pondo_6_L.avi	103830	69.22000	Analysis time	53.46467	977.50351	643.69077	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
15-05_Pondo_009	0	15-05_Pondo_9_L.avi	13562	9.04133	Analysis time	0.00000	1044.82468	662.54364	0.00000	0.00000					0			Time on seafloor		
15-05_Pondo_009	1	15-05_Pondo_9_L.avi	15724	10.48267	Analysis time	1.44133	395.84853	344.73815	0.00000	0.00000	Carcharhinidae	Carcharhinus	brachyurus	5001	1	AD	Passing	Potentially = some big shark		
15-05_Pondo_009	2	15-05_Pondo_9_L.avi	27789	18.52600	Analysis time	9.48467	934.41795	767.58105	0.00000	0.00000	Sparidae	Pagellus	bellottii natalensis	34021	1	AD	Passing			
15-05_Pondo_009	3	15-05_Pondo_9_L.avi	27789	18.52600	Analysis time	9.48467	1761.12202	678.70324	0.00000	0.00000	Serranidae	Serranus	knysnaensis	33019	1	AD	Passing			
15-05_Pondo_009	4	15-05_Pondo_9_L.avi	29520	19.68000	Analysis time	10.63867	1867.48948	607.57855	0.00000	0.00000	Serranidae	Serranus	knysnaensis	33019	1	AD	Passing			
15-05_Pondo_009	5	15-05_Pondo_9_L.avi	29520	19.68000	Analysis time	10.63867	1805.55400	697.80299	0.00000	0.00000	Serranidae	Serranus	knysnaensis	33019	1	AD	Passing			
15-05_Pondo_009	6	15-05_Pondo_9_L.avi	32828	21.88533	Analysis time	12.84400	352.76297	511.72070	0.00000	0.00000	Octopodidae			42000	1	AD	Passing	Cuttlefish species		
15-05_Pondo_009	7	15-05_Pondo_9_L.avi	42498	28.33200	Analysis time	19.29067	1052.90323	474.01496	0.00000	0.00000	Sparidae	Polysteganus	praeorbitalis	34024	1	AD	Passing			
15-05_Pondo_009	8	15-05_Pondo_9_L.avi	95704	63.80267	Analysis time	54.76133	1166.00281	307.03242	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_009	9	15-05_Pondo_9_L.avi	95704	63.80267	Analysis time	54.76133	1437.98036	705.63591	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_009	10	15-05_Pondo_9_L.avi	95704	63.80267	Analysis time	54.76133	1658.79383	422.84289	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_009	11	15-05_Pondo_9_L.avi	95737	63.82467	Analysis time	54.78333	1847.29313	584.43890	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_009	12	15-05_Pondo_9_L.avi	95737	63.82467	Analysis time	54.78333	1244.09537	694.86284	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_009	13	15-05_Pondo_9_L.avi	95737	63.82467	Analysis time	54.78333	1604.93689	605.98504	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_009	14	15-05_Pondo_9_L.avi	95737	63.82467	Analysis time	54.78333	1446.05891	218.15461	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_009	15	15-05_Pondo_9_L.avi	105764	70.50933	Analysis time	61.46800	552.03366	783.74065	0.00000	0.00000	Sparidae	Pagellus	bellottii natalensis	34021	1	AD	Passing			
15-05_Pondo_009	16	15-05_Pondo_9_L.avi	105764	70.50933	Analysis time	61.46800	670.51893	614.06484	0.00000	0.00000	Sparidae	Pagellus	bellottii natalensis	34021	1	AD	Passing			
15-05_Pondo_009	17	15-05_Pondo_9_L.avi	122385	81.59000	Analysis time	72.54867	1219.85975	307.03242	0.00000	0.00000	Sparidae	Cymatoceps	nasutus	34012	1	AD	Passing			
15-05_Pondo_11	0	15-05_Pondo_11_L.avi	12304	8.20267	Analysis time	0.00000	1174.08135	770.27431	0.00000	0.00000								Time on sea floor		
15-05_Pondo_11	1	15-05_Pondo_11_L.avi	12419	8.27933	Analysis time	0.07667	1260.25245	436.30923	0.00000	0.00000	Carangidae	Seriola	lalandi	4008	1	AD	Passing			
15-05_Pondo_11	2	15-05_Pondo_11_L.avi	14844	9.89600	Analysis time	1.69333	158.87798	511.72070	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
15-05_Pondo_11	3	15-05_Pondo_11_L.avi	14844	9.89600	Analysis time	1.69333	1106.76017	444.38903	0.00000	0.00000	Sparidae	Cheimerius	nufar	34005	1	AD	Passing			
15-05_Pondo_11	4	15-05_Pondo_11_L.avi	14844	9.89600	Analysis time	1.69333	1475.68022	358.20449	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
15-05_Pondo_11	5	15-05_Pondo_11_L.avi	15552	10.36800	Analysis time	2.16533	710.91164	587.13217	0.00000	0.00000	Sparidae	Chrysoblephus	anglicus	34006	1	AD	Passing			
