Filename	Frame	Time (mins)	Period	Period time (mins)	Image row	Image col	Width	Height	OpCode	TapeReader	Depth	Comment	Time on seafloor	Video duration	Water temperature	Visibility	Bottom type	% Water column	% Obstruction	Length tape reader	Family	Genus	Species	Code	Number	Stage	Activity	Comment		
21-05_WILD_065_L (2).MP4	   6110	  19.7200	Analysis time	  16.7257	650.25	1831.48	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Haemulidae	Pomadasys	striatus	7301	1	AD	Passing			
21-05_WILD_065_L (2).MP4	   6110	  19.7200	Analysis time	  16.7257	770.97	1741.36	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Haemulidae	Pomadasys	striatus	7301	1	AD	Passing			
21-05_WILD_065_L (2).MP4	   6110	  19.7200	Analysis time	  16.7257	779.02	1899.08	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Haemulidae	Pomadasys	striatus	7301	1	AD	Passing			
21-05_WILD_065_L (2).MP4	   6110	  19.7200	Analysis time	  16.7257	751.65	910.91	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Haemulidae	Pomadasys	striatus	7301	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  12718	  21.9227	Analysis time	  18.9283	434.58	928.62	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  12718	  21.9227	Analysis time	  18.9283	729.12	474.77	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  28453	  27.1677	Analysis time	  24.1733	537.59	997.82	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Cheimerius	nufar	444	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  29848	  27.6327	Analysis time	  24.6383	458.72	506.96	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  29848	  27.6327	Analysis time	  24.6383	692.10	1736.53	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  29848	  27.6327	Analysis time	  24.6383	181.88	523.05	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  29848	  27.6327	Analysis time	  24.6383	944.80	321.88	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  30026	  27.6920	Analysis time	  24.6977	648.64	1036.45	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  30026	  27.6920	Analysis time	  24.6977	593.92	846.54	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  30026	  27.6920	Analysis time	  24.6977	640.60	698.47	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  30026	  27.6920	Analysis time	  24.6977	840.18	492.47	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  30026	  27.6920	Analysis time	  24.6977	960.89	77.25	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  30026	  27.6920	Analysis time	  24.6977	571.39	1247.28	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  38376	  30.4753	Analysis time	  27.4810	1026.89	383.03	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Serranidae	Epinephelus	malabaricus	6439	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  41159	  31.4030	Analysis time	  28.4087	510.22	894.82	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  41159	  31.4030	Analysis time	  28.4087	606.80	1020.35	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  41159	  31.4030	Analysis time	  28.4087	666.35	869.07	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  41159	  31.4030	Analysis time	  28.4087	622.89	729.05	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  41159	  31.4030	Analysis time	  28.4087	692.10	732.27	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  41159	  31.4030	Analysis time	  28.4087	828.91	331.53	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  41159	  31.4030	Analysis time	  28.4087	1033.32	360.50	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (2).MP4	  41159	  31.4030	Analysis time	  28.4087	777.41	1746.19	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	709.81	162.55	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	719.46	489.25	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	824.08	450.63	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	598.75	637.32	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	616.45	1760.67	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	441.01	1722.05	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	642.21	951.15	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	693.71	909.30	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	735.56	981.73	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (3).MP4	    310	  35.4700	Analysis time	  32.4757	476.42	1033.23	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Boopsoidea	inornata	5527	1	AD	Passing			
21-05_WILD_065_L (3).MP4	  37161	  47.7537	Analysis time	  44.7593	713.03	194.74	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Chrysoblephus	puniceus	5530	1	AD	Passing			
21-05_WILD_065_L (4).MP4	   4637	  54.5957	Analysis time	  51.6013	960.89	1163.59	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Serranidae	Epinephelus	malabaricus	6439	1	AD	Passing			
21-05_WILD_065_L (4).MP4	   6860	  55.3367	Analysis time	  52.3423	999.52	1322.92	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Muraenidae	Gymnothorax	sp		1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13204	  57.4513	Analysis time	  54.4570	595.53	788.60	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13204	  57.4513	Analysis time	  54.4570	605.19	659.85	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13204	  57.4513	Analysis time	  54.4570	355.71	508.57	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13204	  57.4513	Analysis time	  54.4570	434.58	766.07	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13204	  57.4513	Analysis time	  54.4570	222.12	1688.25	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13204	  57.4513	Analysis time	  54.4570	476.42	1590.08	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Rhabdosargus	holubi	5535	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	853.06	376.60	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	911.00	140.02	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	677.62	983.34	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	743.61	741.93	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	742.00	943.10	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	669.57	1342.23	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	762.92	1670.54	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	737.17	1747.80	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	568.17	1789.64	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	679.23	1524.09	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	634.16	1620.65	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (4).MP4	  13969	  57.7063	Analysis time	  54.7120	774.19	1416.26	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Sparidae	Diplodus	capensis	6004	1	AD	Passing			
21-05_WILD_065_L (5).MP4	   3529	  71.9097	Extra time	   8.7870	1022.06	278.42	0	0	21-05_Wild_065	Mpilonhle Nyawo	9.8	Full community. 202312 QAQC AD - changed vis from m to mm and adjusted the TOSF	2.9943	60.00	23.40	3400.000	Reef	68	0		Chaetodontidae	Chaetodon	blackburnii	8015	1	AD	Passing			
21-05_WILD_066_L (1).MP4	   9842	   3.2807			642.21	1026.79	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0						1	AD	Passing	Time on seafloor		
21-05_WILD_066_L (1).MP4	  13318	   4.4393	Analysis time	   1.1400	362.15	1718.83	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  13318	   4.4393	Analysis time	   1.1400	381.46	1004.26	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	461.94	486.04	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	679.23	331.53	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	527.93	696.87	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	392.73	737.10	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	328.35	801.48	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	263.96	618.01	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	444.23	1042.88	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	418.48	1242.45	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	621.28	869.07	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	326.74	1493.51	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	304.20	1356.71	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	178.66	1435.57	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  15869	   5.2897	Analysis time	   1.9903	65.99	1541.79	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  26175	   8.7250	Analysis time	   5.4257	80.48	1015.52	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  26175	   8.7250	Analysis time	   5.4257	310.64	667.90	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  26175	   8.7250	Analysis time	   5.4257	394.34	1210.26	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  26175	   8.7250	Analysis time	   5.4257	469.99	1100.82	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  26175	   8.7250	Analysis time	   5.4257	655.08	973.68	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
21-05_WILD_066_L (1).MP4	  26175	   8.7250	Analysis time	   5.4257	600.36	766.07	0	0	21-05_Wild_066	Mpilonhle Nyawo	25.1	Full community. 202403 QAQC AD - changed vis from m to mm and adjusted the TOSF, created ET period and corrected depth	03.16	60.00	22.70	1000.000	Sand	62	0		Carangidae	Trachurus	delagoa	1981	1	AD	Passing			
